,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.5741654612076675,0.6001869371190385,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,0.5341097147243127,0.6228128438222648,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,0.6134723164121141,0.760403573015975,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,0.5385691490245718,0.6592795055107443,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,0.4556310691952713,0.5239239256492656,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,0.5355267625425765,0.6854988446831836,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,0.5947874414789556,1.1820391313135383,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,0.53385998779852,1.5876910679013947,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,0.5512831778680141,8621533256180.548,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,0.6212019714695902,0.8169169598569977,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,0.5434489425594256,1.416748259346619,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,0.5402854581487561,0.6257706645237281,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,0.5330349859664152,0.6654559895584367,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,0.6557911118261992,0.7303135682535852,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,0.5404468366639238,0.608506541592804,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,0.7217787594893309,6039599098975.9,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,0.8703092792633365,2.7875441377754395,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,0.6570258161948497,0.8536246028585389,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,43739312508.15953,0.8419872017906843,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,0.6183765201434228,0.6806316014227269,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
