,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.750205083186966,0.900642785170743,FO,True,Saliency_PTY'>
1,0.7667572998333658,0.9052423705185899,FO,True,Saliency_PTY'>
2,0.7343666740996113,0.8293587998445044,FO,True,Saliency_PTY'>
3,0.7139553468408734,0.8374435761533258,FO,True,Saliency_PTY'>
4,0.8194437854133912,0.9879935510579607,FO,True,Saliency_PTY'>
5,0.8552074453482099,1.0548699155426384,FO,True,Saliency_PTY'>
6,0.7580448742991186,0.9020257398790895,FO,True,Saliency_PTY'>
7,0.8344818212288834,1.0141073684914839,FO,True,Saliency_PTY'>
8,0.7977438900291167,0.9720407268026442,FO,True,Saliency_PTY'>
9,0.8986616983094443,1.0068826900726855,FO,True,Saliency_PTY'>
10,0.7661872268156379,0.9219873421651068,FO,True,Saliency_PTY'>
11,0.8773043787703123,1.004903967787879,FO,True,Saliency_PTY'>
12,0.8304080243673033,0.8786476720445374,FO,True,Saliency_PTY'>
13,0.820672682416465,0.944704674534494,FO,True,Saliency_PTY'>
14,0.9534298622908137,1.1696938543614444,FO,True,Saliency_PTY'>
15,0.7965072279899676,0.9170038251729439,FO,True,Saliency_PTY'>
16,0.8180644445964003,0.8973758741440234,FO,True,Saliency_PTY'>
17,0.734111341424177,0.8853675298889137,FO,True,Saliency_PTY'>
18,0.7872846763109201,0.9890243753563714,FO,True,Saliency_PTY'>
19,0.8143216426756213,0.9852748147985907,FO,True,Saliency_PTY'>
