,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.09674560890201862,0.21325788038244356,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.044589160994447694,0.10240929929840509,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.05472919023131444,0.1804690334468963,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.0417137132496774,0.11594217290631435,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.03039647264804824,0.11435964323307557,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.07567607298194746,0.12905714555587117,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.045599516808191534,0.11110617475781466,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.06654757209662146,0.10267306136732081,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.1213478839634758,0.19112034866269456,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.04190771065088131,0.1019595585148774,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.0808612971423362,0.13318261369181017,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.0597113989144006,0.16543275155453763,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.055494718031835456,0.09469398537218093,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.0654860015806745,0.12180479112654775,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.04382485015836289,0.11807235795339013,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.04227292222022983,0.14497046774663283,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.07147810281714886,0.1772418768763408,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.06404520771431418,0.12264632531506889,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.042723556617616995,0.09614440035371712,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.04980559902734885,0.08135701227667888,1000,random,uniform,Lime,10,1,LEFTIST'>
