,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.10992472721458275,0.16783873932799212,SG,False,Saliency_PTY'>
1,0.1371331066192471,0.23915190631427288,SG,False,Saliency_PTY'>
2,0.1514842032550204,0.2363280388478653,SG,False,Saliency_PTY'>
3,0.1412952759194055,0.3375382495335924,SG,False,Saliency_PTY'>
4,0.1364562626594262,0.2258144633348454,SG,False,Saliency_PTY'>
5,0.13186117400152797,0.22974788100220214,SG,False,Saliency_PTY'>
6,0.11707536779650614,0.2110257377113499,SG,False,Saliency_PTY'>
7,0.13838092470742286,0.2114744469764447,SG,False,Saliency_PTY'>
8,0.14886780352404247,0.22282014021861302,SG,False,Saliency_PTY'>
9,0.13633068851718794,0.20546661764054322,SG,False,Saliency_PTY'>
10,0.11949240531271985,0.21399107550717847,SG,False,Saliency_PTY'>
11,0.14723749734012975,0.23044944861424502,SG,False,Saliency_PTY'>
12,0.1277857431001647,0.21554484515585318,SG,False,Saliency_PTY'>
13,0.1778238611551422,0.2169808103202174,SG,False,Saliency_PTY'>
14,0.1297403281530304,0.19554239602076046,SG,False,Saliency_PTY'>
15,0.17887829461646432,0.45817780926274554,SG,False,Saliency_PTY'>
16,0.1317421951747389,0.22094319342896784,SG,False,Saliency_PTY'>
17,0.1391599434969246,0.20343898033889166,SG,False,Saliency_PTY'>
18,0.13253085514138904,0.23171108297294427,SG,False,Saliency_PTY'>
19,0.17939573326076486,0.28212734910938697,SG,False,Saliency_PTY'>
