,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.511774457153115,0.5700396167319821,authentic_opposing_information,100,TSEvo'>
1,0.6862401923053182,0.9863726136567431,authentic_opposing_information,100,TSEvo'>
2,1.2655199743497278,1.471836609743294,authentic_opposing_information,100,TSEvo'>
3,0.8630168194805569,1.0409947292031771,authentic_opposing_information,100,TSEvo'>
4,0.5576632213407547,0.5892196861406689,authentic_opposing_information,100,TSEvo'>
5,0.8077913946363493,0.9197555892997862,authentic_opposing_information,100,TSEvo'>
6,0.8602301814939233,1.0299380305100383,authentic_opposing_information,100,TSEvo'>
7,0.8144029332538114,0.9931324236450212,authentic_opposing_information,100,TSEvo'>
8,0.6241689045090835,0.7471319483372616,authentic_opposing_information,100,TSEvo'>
9,0.8975018020158589,1.0551842688216218,authentic_opposing_information,100,TSEvo'>
10,0.6703234170388753,0.8001096434691947,authentic_opposing_information,100,TSEvo'>
11,0.5489450259896325,0.6121521348602663,authentic_opposing_information,100,TSEvo'>
12,0.49768613749792995,0.5584924905792775,authentic_opposing_information,100,TSEvo'>
13,0.5145779348769085,0.5380227479174521,authentic_opposing_information,100,TSEvo'>
14,0.4927557077092529,0.5441539916035201,authentic_opposing_information,100,TSEvo'>
15,0.8352072945864764,0.9668894667502592,authentic_opposing_information,100,TSEvo'>
16,0.48577649527314914,0.5644178009492524,authentic_opposing_information,100,TSEvo'>
17,0.7581972733301947,1.0332143767908295,authentic_opposing_information,100,TSEvo'>
18,0.5091737137194273,0.5651464241305326,authentic_opposing_information,100,TSEvo'>
19,0.5879887773322935,0.6758926859474224,authentic_opposing_information,100,TSEvo'>
