,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.5924755968485246,0.7312691486568321,authentic_opposing_information,100,TSEvo'>
1,0.5711710027046499,0.6167696890879222,authentic_opposing_information,100,TSEvo'>
2,0.7584177303655338,0.937490183476295,authentic_opposing_information,100,TSEvo'>
3,0.696081649331303,0.7722838704073385,authentic_opposing_information,100,TSEvo'>
4,0.5784330494104936,0.6245010176300839,authentic_opposing_information,100,TSEvo'>
5,0.5831510323325741,0.653544602660246,authentic_opposing_information,100,TSEvo'>
6,0.6497769377478348,0.7774949538180911,authentic_opposing_information,100,TSEvo'>
7,0.7326981513486696,0.8730524986005997,authentic_opposing_information,100,TSEvo'>
8,0.7802417664877067,0.8700771577760672,authentic_opposing_information,100,TSEvo'>
9,0.6191332363176235,0.6568113841993685,authentic_opposing_information,100,TSEvo'>
10,0.5430932656036026,0.6179765595037496,authentic_opposing_information,100,TSEvo'>
11,0.5725368824721309,0.6375987578406656,authentic_opposing_information,100,TSEvo'>
12,0.6035854711407842,0.6618847211587375,authentic_opposing_information,100,TSEvo'>
13,0.6050914342591052,0.654713227714344,authentic_opposing_information,100,TSEvo'>
14,0.7934080123221909,0.8789359469969348,authentic_opposing_information,100,TSEvo'>
15,0.5444199574899431,0.6432758560452643,authentic_opposing_information,100,TSEvo'>
16,0.7337509747265789,0.8569712263874953,authentic_opposing_information,100,TSEvo'>
17,0.5729441289642175,0.6328796772156731,authentic_opposing_information,100,TSEvo'>
18,0.826302652173986,1.1588563550813786,authentic_opposing_information,100,TSEvo'>
19,0.6498700930195684,0.892295747045585,authentic_opposing_information,100,TSEvo'>
