,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.44909043019246775,1.2428252184829727,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,0.5004196284242381,3.1048946131257105,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,250562135035.19638,0.7997345971538313,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,855675076018.8265,0.49402693646201395,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,0.5620103039372923,0.6591375123416369,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,0.4972685773044384,0.7435509273181524,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,0.5710407936154116,0.6140122619653046,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,0.5012304000584649,1.038741528784137,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,0.4933654333907441,6406944178627.856,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,0.5007680796492904,0.6862427556442083,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,0.48175145417942283,0.5917133770580654,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,0.6169842774269754,0.8328550224794476,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,0.5786940036844392,6694992214737.259,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,0.703964908575158,0.5769138425226541,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,0.5181958804691761,0.9298323523114277,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,0.5711775372159699,0.9468167415112605,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,157154164739.2012,5276262093781.246,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,0.585627117182957,0.6588105420315948,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,198808279342.79224,1.1555312273457903,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,0.5907880558721373,13083213851887.463,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
