,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.004734226885086311,0.005776298376712062,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.0009203046964799332,0.0010147871055891774,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.0004616690597099999,0.00107037529685301,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.0006843009276550326,0.0009463825313182914,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.006078341676885449,0.006160682591651785,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.0007600622326384046,0.001233914116442209,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.01122898765265244,0.011255829039955515,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.0002945280584341344,0.0004939837859976638,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.006248933998932371,0.007571850247253995,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.005443886434812294,0.005722050425111379,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.0007442043440530381,0.001029071989265897,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.00023154521850208323,0.0004990022912893547,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.000874943136735519,0.0012186009443641563,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.008448132050997943,0.008842410613420183,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.00038012432036374456,0.0009574126802221215,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.014379350241504264,0.01567090217382206,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.006041509806765952,0.006502834756058273,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.0005796287053855747,0.0008778654394508748,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.006881210801584924,0.007165760853605451,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.004025791588981022,0.0048866261480770955,1000,random,uniform,Lime,10,1,LEFTIST'>
