,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.7519795482182061,0.8945013571343293,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,853353153537.5947,0.7690189619880134,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,344502574629.3085,0.6531797493386582,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,159714887526.31073,1.9100813417854774,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,0.6110728793095567,1.0399866378238904,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,0.6465256413782583,0.9972224078616292,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,0.6502280194570779,7.193479568598021,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,210930513627.9145,0.758291424815797,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,0.653047129592163,0.8205960401831949,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,217027088507.53696,0.7939353580360626,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,0.624888233376595,14558228533679.342,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,865459702160.9045,1.2303962987539974,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,0.6444102243126539,0.7931057547026129,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,308875722592.4984,13367672592380.068,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,265993442671.97528,1.6251943082284992,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,0.79794638331411,0.794567397753662,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,0.6142090324002933,0.722263759729967,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,0.550365889040943,2.0733748512620562,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,211598626075.545,1.3703312357959065,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,0.8417445389144088,1.106202331104941,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
