,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.9416134291699454,1.0683290607470741,SG,True,Saliency_PTY'>
1,0.9274378331471608,1.056027200829805,SG,True,Saliency_PTY'>
2,0.9623527421539448,1.0280518984249303,SG,True,Saliency_PTY'>
3,0.8261834951623317,0.9009353017454615,SG,True,Saliency_PTY'>
4,0.9457265491037166,1.0154169772965174,SG,True,Saliency_PTY'>
5,0.9625877859437179,1.0737081446165953,SG,True,Saliency_PTY'>
6,0.9466201655564699,1.0718285168467774,SG,True,Saliency_PTY'>
7,0.9918494005556381,1.1555773480205584,SG,True,Saliency_PTY'>
8,0.9151320711693722,1.0095183619262702,SG,True,Saliency_PTY'>
9,0.9216679620548114,1.0705381642042802,SG,True,Saliency_PTY'>
10,0.9166906041350131,1.0150727943604945,SG,True,Saliency_PTY'>
11,0.9110386482020877,1.1296525511779263,SG,True,Saliency_PTY'>
12,0.9333639577714121,1.06060730328855,SG,True,Saliency_PTY'>
13,0.844973561522633,0.9702515736433367,SG,True,Saliency_PTY'>
14,0.960882919746488,1.099312259521848,SG,True,Saliency_PTY'>
15,1.0729933490696473,1.2549657636163607,SG,True,Saliency_PTY'>
16,0.8675111336002914,0.9730703177934519,SG,True,Saliency_PTY'>
17,0.9975198453351505,1.130908713899461,SG,True,Saliency_PTY'>
18,0.9653667735466442,1.0831721418160913,SG,True,Saliency_PTY'>
19,0.8962095680246241,1.1229207121402034,SG,True,Saliency_PTY'>
