,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.4466116214383765,0.4622494138166835,50,NG,dtw,500,1,NativeGuideCF'>
1,0.496973638553043,0.5017816991512143,50,NG,dtw,500,1,NativeGuideCF'>
2,0.45490226627482944,0.4891382170144516,50,NG,dtw,500,1,NativeGuideCF'>
3,0.45520695152704116,0.48272965112778676,50,NG,dtw,500,1,NativeGuideCF'>
4,0.4470538490659054,0.4499060013054791,50,NG,dtw,500,1,NativeGuideCF'>
5,0.4351274116230982,0.45143740322737763,50,NG,dtw,500,1,NativeGuideCF'>
6,0.4533449822261115,0.4746954167749366,50,NG,dtw,500,1,NativeGuideCF'>
7,0.5134917143529449,0.5263046213549559,50,NG,dtw,500,1,NativeGuideCF'>
8,0.5185856470421149,0.5710957089335528,50,NG,dtw,500,1,NativeGuideCF'>
9,0.5109340891138734,0.5338812020676275,50,NG,dtw,500,1,NativeGuideCF'>
10,0.4598711731435783,0.4840063468502139,50,NG,dtw,500,1,NativeGuideCF'>
11,0.49230210020971266,0.4923949430275454,50,NG,dtw,500,1,NativeGuideCF'>
12,0.5304796049669751,0.5581736920780872,50,NG,dtw,500,1,NativeGuideCF'>
13,0.4707669681096804,0.4851403813186742,50,NG,dtw,500,1,NativeGuideCF'>
14,0.5126495638898094,0.5329646038144434,50,NG,dtw,500,1,NativeGuideCF'>
15,0.5669369447805155,0.6009119738445966,50,NG,dtw,500,1,NativeGuideCF'>
16,0.5461000253624391,0.5481921644344669,50,NG,dtw,500,1,NativeGuideCF'>
17,0.4610023158951953,0.4670540592659311,50,NG,dtw,500,1,NativeGuideCF'>
18,0.525199249088586,0.5342853845561784,50,NG,dtw,500,1,NativeGuideCF'>
19,0.5330919664377574,0.5609829808848484,50,NG,dtw,500,1,NativeGuideCF'>
