,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.6532827529263349,0.8009640684614618,GS,False,Saliency_PTY'>
1,0.435175913112284,0.560390133054954,GS,False,Saliency_PTY'>
2,0.548109843192684,0.635892309317798,GS,False,Saliency_PTY'>
3,0.49907732784117387,0.5741731495872784,GS,False,Saliency_PTY'>
4,0.8131066259458268,0.9796699973551599,GS,False,Saliency_PTY'>
5,0.861746531339907,1.1458339809378397,GS,False,Saliency_PTY'>
6,0.9451802505481958,1.1763488326719123,GS,False,Saliency_PTY'>
7,0.5189702037283956,0.6091866445504678,GS,False,Saliency_PTY'>
8,0.5712980444971928,0.69972876909188,GS,False,Saliency_PTY'>
9,0.6939678962945932,0.8397778540720691,GS,False,Saliency_PTY'>
10,0.5807570166762946,0.7350020747047793,GS,False,Saliency_PTY'>
11,0.48697641543156117,0.5936750634980116,GS,False,Saliency_PTY'>
12,0.4671823578464219,0.5853639338041619,GS,False,Saliency_PTY'>
13,0.702862273377771,0.7679408051205839,GS,False,Saliency_PTY'>
14,0.601717963857791,0.7886934703847723,GS,False,Saliency_PTY'>
15,0.6973665771865666,0.926673655376328,GS,False,Saliency_PTY'>
16,0.458714280445947,0.6333120282094069,GS,False,Saliency_PTY'>
17,0.39640861135642635,0.5231595429494714,GS,False,Saliency_PTY'>
18,0.5124896848544392,0.586759974113078,GS,False,Saliency_PTY'>
19,0.5291098107274028,0.6856680747645889,GS,False,Saliency_PTY'>
