,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,131755098696.64388,5625303427376.842,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,0.5065963501278982,0.6106042169986425,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,0.7946848948978841,2.4112113281097702,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,0.6607494980269488,0.7757153598168344,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,0.5273760063516801,0.596292469124446,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,0.4063430220436316,2.479199915104428,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,0.5722517842922769,0.7391242511708213,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,0.6731642799681279,3.725107513547691,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,0.5482492545287242,0.8943513778511792,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,0.5746816302479123,0.9215122178050319,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,564184548085.4852,0.6889276613817836,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,0.4747914640562462,0.5663956032215599,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,0.516812025643405,3371682962963.6484,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,0.6018137246957458,0.7139649877835966,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,0.5626205979195008,0.7366615086616941,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,0.6582606998995842,0.5678673847387478,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,0.5375706785831839,1.715315717974328,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,0.5639796935791,0.7169006039117861,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,0.6589479563341264,10496281477986.47,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,0.4655448680687423,0.5684329555433155,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
