,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.6371496752956045,0.8331998230026386,authentic_opposing_information,100,TSEvo'>
1,0.6148074041414213,0.7813435920048479,authentic_opposing_information,100,TSEvo'>
2,0.6348831969489555,0.715369600062185,authentic_opposing_information,100,TSEvo'>
3,0.8411878691213799,0.9034032445181284,authentic_opposing_information,100,TSEvo'>
4,0.5459825905338176,0.5792427813797696,authentic_opposing_information,100,TSEvo'>
5,0.5673433305808222,0.625738358885806,authentic_opposing_information,100,TSEvo'>
6,0.5418926575576618,0.6302097746133726,authentic_opposing_information,100,TSEvo'>
7,0.8089934441350545,0.908441337444074,authentic_opposing_information,100,TSEvo'>
8,0.5495671954625079,0.6299999390747099,authentic_opposing_information,100,TSEvo'>
9,0.7073529257548821,0.8424844032410309,authentic_opposing_information,100,TSEvo'>
10,0.5472935856586634,0.5890671648783036,authentic_opposing_information,100,TSEvo'>
11,0.6941396364828685,0.7470345757918344,authentic_opposing_information,100,TSEvo'>
12,0.6150908225898828,0.7583729739298073,authentic_opposing_information,100,TSEvo'>
13,0.6218264741275837,0.6494542141377345,authentic_opposing_information,100,TSEvo'>
14,0.5887561771567095,0.6469268033108424,authentic_opposing_information,100,TSEvo'>
15,0.5472374702687615,0.5892083548185205,authentic_opposing_information,100,TSEvo'>
16,0.5511381398399218,0.6208774456122994,authentic_opposing_information,100,TSEvo'>
17,0.5822174315703659,0.6466977624787462,authentic_opposing_information,100,TSEvo'>
18,0.5048760221757382,0.5435281672451002,authentic_opposing_information,100,TSEvo'>
19,0.6846319262744918,0.8870236128406667,authentic_opposing_information,100,TSEvo'>
