,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,1.4972203835834064,1.6437483029084148,authentic_opposing_information,100,TSEvo'>
1,0.6542762045950605,0.6840181072303876,authentic_opposing_information,100,TSEvo'>
2,0.6129991013940803,0.6549138997382847,authentic_opposing_information,100,TSEvo'>
3,0.577340777473045,0.6460519876317696,authentic_opposing_information,100,TSEvo'>
4,1.0346392102671578,1.2010932743383307,authentic_opposing_information,100,TSEvo'>
5,0.6005342120859546,0.6609472793762335,authentic_opposing_information,100,TSEvo'>
6,1.1045171246446688,1.3178585754446057,authentic_opposing_information,100,TSEvo'>
7,0.6108647181466629,0.6372567864817653,authentic_opposing_information,100,TSEvo'>
8,1.143258388219055,1.352496151057797,authentic_opposing_information,100,TSEvo'>
9,0.9299450069393791,1.1945889167289898,authentic_opposing_information,100,TSEvo'>
10,0.5948555414413369,0.6824860378576465,authentic_opposing_information,100,TSEvo'>
11,0.57593412281847,0.616944483505247,authentic_opposing_information,100,TSEvo'>
12,0.552072093047945,0.65750735470189,authentic_opposing_information,100,TSEvo'>
13,1.1437006105534773,1.3201370084220372,authentic_opposing_information,100,TSEvo'>
14,0.65214756065803,0.6912674803353535,authentic_opposing_information,100,TSEvo'>
15,1.899028825672411,1.9872472557327854,authentic_opposing_information,100,TSEvo'>
16,0.9029947327866763,1.0493092091281178,authentic_opposing_information,100,TSEvo'>
17,0.594235390981258,0.6671183826292938,authentic_opposing_information,100,TSEvo'>
18,0.9283958301858192,1.171261606614955,authentic_opposing_information,100,TSEvo'>
19,1.4841672306561782,1.6215104788959929,authentic_opposing_information,100,TSEvo'>
