,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.5477799769340292,0.6360311235437301,SG,False,Saliency_PTY'>
1,0.24796543342921126,0.29752273164084514,SG,False,Saliency_PTY'>
2,0.5195499198117208,0.6191059612658293,SG,False,Saliency_PTY'>
3,0.476208401675459,0.6008438845913399,SG,False,Saliency_PTY'>
4,0.23172775924417613,0.27311485599135454,SG,False,Saliency_PTY'>
5,0.25723325854087586,0.2832510102843314,SG,False,Saliency_PTY'>
6,0.4526241661539814,0.5494190405501057,SG,False,Saliency_PTY'>
7,0.6049854243418578,0.7815589336828896,SG,False,Saliency_PTY'>
8,0.5957984643263342,0.6999821643220835,SG,False,Saliency_PTY'>
9,0.23694804151251544,0.26849872392365315,SG,False,Saliency_PTY'>
10,0.2357129961096167,0.32062365873833687,SG,False,Saliency_PTY'>
11,0.2471015502385018,0.29730576843989387,SG,False,Saliency_PTY'>
12,0.25938697076472106,0.3144352801119133,SG,False,Saliency_PTY'>
13,0.43909230567645247,0.4764867141230958,SG,False,Saliency_PTY'>
14,0.5474993288319501,0.6805390066574974,SG,False,Saliency_PTY'>
15,0.24772890708794132,0.29727295169491713,SG,False,Saliency_PTY'>
16,0.5441377631046264,0.6658783554508907,SG,False,Saliency_PTY'>
17,0.26551758177954465,0.37510953672049485,SG,False,Saliency_PTY'>
18,0.6660462762383144,0.7785008076526999,SG,False,Saliency_PTY'>
19,0.5386669178760387,0.6136381003655074,SG,False,Saliency_PTY'>
