,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.4611103439310762,0.49968566573333767,50,NG,dtw,500,1,NativeGuideCF'>
1,0.45170425252132107,0.5018414255040875,50,NG,dtw,500,1,NativeGuideCF'>
2,0.5215325245598378,0.5425565946440125,50,NG,dtw,500,1,NativeGuideCF'>
3,0.4377466374013867,0.4534105964410369,50,NG,dtw,500,1,NativeGuideCF'>
4,0.5074586327338245,0.552698092218181,50,NG,dtw,500,1,NativeGuideCF'>
5,0.49382961774517115,0.5125352899540389,50,NG,dtw,500,1,NativeGuideCF'>
6,0.5065617204344322,0.5341303892772523,50,NG,dtw,500,1,NativeGuideCF'>
7,0.38134671767561523,0.4224475850266479,50,NG,dtw,500,1,NativeGuideCF'>
8,0.4447836662260415,0.4704422025529622,50,NG,dtw,500,1,NativeGuideCF'>
9,0.48374821526240386,0.49740755968271344,50,NG,dtw,500,1,NativeGuideCF'>
10,0.5086524164150397,0.533657530452256,50,NG,dtw,500,1,NativeGuideCF'>
11,0.5016481156468396,0.5377360801099063,50,NG,dtw,500,1,NativeGuideCF'>
12,0.47152817260363167,0.5003434209468144,50,NG,dtw,500,1,NativeGuideCF'>
13,0.47717100569811616,0.49798190461098374,50,NG,dtw,500,1,NativeGuideCF'>
14,0.5098282500056298,0.5415071761910677,50,NG,dtw,500,1,NativeGuideCF'>
15,0.5459463268476699,0.5680023207647432,50,NG,dtw,500,1,NativeGuideCF'>
16,0.40708368245909493,0.47677204417619734,50,NG,dtw,500,1,NativeGuideCF'>
17,0.49087579204188936,0.5135765355522397,50,NG,dtw,500,1,NativeGuideCF'>
18,0.4896906629977706,0.5372296557316212,50,NG,dtw,500,1,NativeGuideCF'>
19,0.5768538765537499,0.5930433806976297,50,NG,dtw,500,1,NativeGuideCF'>
