,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.10032986796983046,0.16499155234563606,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.2526376012666832,0.2995473334928411,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.2595794195233049,0.29757379656619226,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.04772687192619442,0.10933819138437706,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.11474919416188331,0.11474919416188332,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.11718953736955043,0.11718953736955043,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.06409828738069705,0.06409828738069706,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.049323101373894104,0.1479504561614338,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.12949570936927926,0.12949570936927926,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.06619503614121398,0.12438578456571116,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.05939676409298935,0.05939676409298935,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.12165035073112182,0.12166585350404113,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.25869675097945777,0.3730330997707682,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.10369500650471639,0.10369500650471639,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.10111881353217853,0.10111881353217854,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.08482667983121292,0.0848266798312129,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.04954502008042335,0.12193937012057483,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.17879227990462385,0.2222512194277748,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.1211261318320032,0.12112613183200317,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.3061548234813874,0.34747698166682084,1000,random,uniform,Lime,10,1,LEFTIST'>
