,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.7649520140096853,,authentic_opposing_information,100,TSEvo'>
1,0.6782885352597894,,authentic_opposing_information,100,TSEvo'>
2,0.49062708705450236,,authentic_opposing_information,100,TSEvo'>
3,0.5088865581019133,,authentic_opposing_information,100,TSEvo'>
4,0.5202427416470374,,authentic_opposing_information,100,TSEvo'>
5,0.5141001685369743,,authentic_opposing_information,100,TSEvo'>
6,0.5334124595064739,,authentic_opposing_information,100,TSEvo'>
7,0.5354140838030534,,authentic_opposing_information,100,TSEvo'>
8,0.5766159319214464,,authentic_opposing_information,100,TSEvo'>
9,0.6874897220993896,,authentic_opposing_information,100,TSEvo'>
10,0.6600952373403043,,authentic_opposing_information,100,TSEvo'>
11,0.46022310119797016,,authentic_opposing_information,100,TSEvo'>
12,0.5790992849745833,,authentic_opposing_information,100,TSEvo'>
13,0.6227234115903921,,authentic_opposing_information,100,TSEvo'>
14,0.6294783531087018,,authentic_opposing_information,100,TSEvo'>
15,0.6243201082329118,,authentic_opposing_information,100,TSEvo'>
16,0.5231416171177179,,authentic_opposing_information,100,TSEvo'>
17,0.5437477257810862,,authentic_opposing_information,100,TSEvo'>
18,0.5526583470243206,,authentic_opposing_information,100,TSEvo'>
19,0.7033499554483453,,authentic_opposing_information,100,TSEvo'>
