,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.48794509906748684,0.5078291708878645,50,NG,dtw,500,1,NativeGuideCF'>
1,0.4702862974608447,0.5028192196723679,50,NG,dtw,500,1,NativeGuideCF'>
2,0.4574575664194337,0.479590631601807,50,NG,dtw,500,1,NativeGuideCF'>
3,0.5694691903263356,0.5942106740312753,50,NG,dtw,500,1,NativeGuideCF'>
4,0.47672058530074873,0.49147045100956077,50,NG,dtw,500,1,NativeGuideCF'>
5,0.5662135417563172,0.5713612459095342,50,NG,dtw,500,1,NativeGuideCF'>
6,0.43199617683862196,0.45863482836198205,50,NG,dtw,500,1,NativeGuideCF'>
7,0.4287463622750689,0.4421917198136202,50,NG,dtw,500,1,NativeGuideCF'>
8,0.4984752714907355,0.5038601181433008,50,NG,dtw,500,1,NativeGuideCF'>
9,0.5296310041184086,0.5605700608022468,50,NG,dtw,500,1,NativeGuideCF'>
10,0.5121353034874392,0.5184844687738984,50,NG,dtw,500,1,NativeGuideCF'>
11,0.48060090547594464,0.5136276785948328,50,NG,dtw,500,1,NativeGuideCF'>
12,0.5064189973275376,0.5271603046199517,50,NG,dtw,500,1,NativeGuideCF'>
13,0.5594578002944879,0.5730250102397894,50,NG,dtw,500,1,NativeGuideCF'>
14,0.3675203828382591,0.3963286599872699,50,NG,dtw,500,1,NativeGuideCF'>
15,0.6275150569022416,0.6399150313943262,50,NG,dtw,500,1,NativeGuideCF'>
16,0.48077410257962205,0.5028508740307728,50,NG,dtw,500,1,NativeGuideCF'>
17,0.5021300728027003,0.5305610955352854,50,NG,dtw,500,1,NativeGuideCF'>
18,0.497046354871185,0.5017939691896635,50,NG,dtw,500,1,NativeGuideCF'>
19,0.45469806850071537,0.4606318244436363,50,NG,dtw,500,1,NativeGuideCF'>
