,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.5894348503283628,0.6285522682391702,50,NG,dtw,500,1,NativeGuideCF'>
1,0.586145553496347,0.6453366874328308,50,NG,dtw,500,1,NativeGuideCF'>
2,0.5918644977571655,0.6359252142142912,50,NG,dtw,500,1,NativeGuideCF'>
3,0.5577761624817185,0.5919472814411806,50,NG,dtw,500,1,NativeGuideCF'>
4,0.5420853944374671,0.5725879424899334,50,NG,dtw,500,1,NativeGuideCF'>
5,0.5191179721053517,0.5237001060072193,50,NG,dtw,500,1,NativeGuideCF'>
6,0.5685791170590659,0.5867376557738555,50,NG,dtw,500,1,NativeGuideCF'>
7,0.571449955179208,0.6033351112459363,50,NG,dtw,500,1,NativeGuideCF'>
8,0.6098292996940841,0.640887887648418,50,NG,dtw,500,1,NativeGuideCF'>
9,0.5854578707916925,0.6188724730757109,50,NG,dtw,500,1,NativeGuideCF'>
10,0.5900009347082913,0.6167495846951101,50,NG,dtw,500,1,NativeGuideCF'>
11,0.5131601204301497,0.5459807753981445,50,NG,dtw,500,1,NativeGuideCF'>
12,0.5534941241846962,0.5817448801119209,50,NG,dtw,500,1,NativeGuideCF'>
13,0.5618097460447502,0.5961869879039738,50,NG,dtw,500,1,NativeGuideCF'>
14,0.5977205746677607,0.6386483762115444,50,NG,dtw,500,1,NativeGuideCF'>
15,0.6139737658633294,0.6155894104177775,50,NG,dtw,500,1,NativeGuideCF'>
16,0.5709921470672598,0.5808324824967999,50,NG,dtw,500,1,NativeGuideCF'>
17,0.5807747143368182,0.6178130156607022,50,NG,dtw,500,1,NativeGuideCF'>
18,0.677912759660083,0.7232106542131865,50,NG,dtw,500,1,NativeGuideCF'>
19,0.585842113020998,0.617085662727647,50,NG,dtw,500,1,NativeGuideCF'>
