,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.16666545414236603,0.43412106885593676,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.148540793956381,0.4271136082690587,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.07625840014978386,0.2815924184888414,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.1724553814782756,0.4276823259997664,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.10732303549330233,0.26591944340186524,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.2300265249214591,0.39013850914576964,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.2329701421839429,0.3533972132800669,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.14748377171463561,0.30674719387388943,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.18059215358600575,0.42494417558805747,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.18508052434079786,0.44995855310419924,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.17643748648768118,0.38065610851602805,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.12240188215281059,0.23168608277784672,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.20389868410302,0.37096195977659435,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.20140060928562553,0.31132126675625194,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.14607202503998026,0.3020747017898317,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.17183198775412883,0.25247191367764216,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.17829359323168045,0.29354079788685966,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.17417593418929325,0.3070518529271605,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.19294136444804438,0.3700532800780352,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.12680082559246547,0.21083814005772225,1000,random,uniform,Lime,10,1,LEFTIST'>
