,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.5922414962237406,0.6427935536829222,authentic_opposing_information,100,TSEvo'>
1,0.6128270856138569,0.6716906675937271,authentic_opposing_information,100,TSEvo'>
2,0.6100681330904546,0.6627965381182076,authentic_opposing_information,100,TSEvo'>
3,0.630512236662369,0.6927366991292765,authentic_opposing_information,100,TSEvo'>
4,0.5913299801382584,0.6678286534100141,authentic_opposing_information,100,TSEvo'>
5,0.5034124683653978,0.5853783341350552,authentic_opposing_information,100,TSEvo'>
6,0.4166784370398201,0.4791857513912022,authentic_opposing_information,100,TSEvo'>
7,0.46438511725490095,0.5150339086731541,authentic_opposing_information,100,TSEvo'>
8,0.7897153481138631,0.8728304041030308,authentic_opposing_information,100,TSEvo'>
9,0.5464782489803099,0.5966780323038829,authentic_opposing_information,100,TSEvo'>
10,0.7638199664758203,0.8519417103815999,authentic_opposing_information,100,TSEvo'>
11,0.49250780790173704,0.5604467966342833,authentic_opposing_information,100,TSEvo'>
12,0.42412901238400186,0.4706318741971874,authentic_opposing_information,100,TSEvo'>
13,0.5112620846594151,0.5669995962788372,authentic_opposing_information,100,TSEvo'>
14,0.5928440176775651,0.6618410276700032,authentic_opposing_information,100,TSEvo'>
15,0.4624280757078309,0.5339086649337791,authentic_opposing_information,100,TSEvo'>
16,0.5650281804492708,0.6543431729937004,authentic_opposing_information,100,TSEvo'>
17,0.8154142515091289,0.8545553294875821,authentic_opposing_information,100,TSEvo'>
18,0.48250451553378426,0.5157940190502653,authentic_opposing_information,100,TSEvo'>
19,0.5632088342994179,0.634474606518338,authentic_opposing_information,100,TSEvo'>
