,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.04407409324262586,0.04407409324262585,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.2714034704766404,0.38898193818648596,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.17188756865262222,0.1999926456976969,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.310736883940938,0.37200882198047863,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.04281192780431551,0.0428119278043155,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.07393465346214984,0.18630553375434245,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.037668479940558185,0.1525911264705753,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.08444421943234189,0.24797192741583804,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.1897246439059304,0.3127631721307269,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.21845244738787278,0.28142933297075506,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.034714624977035424,0.09988284408956452,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.0402159198886947,0.040215919889834736,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.054926576866413016,0.05492657686641301,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.05984402862097633,0.059844028620976396,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.036057654408004604,0.036057654409179296,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.06044895100178237,0.19715191215263,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.03728242811319439,0.03728242812398516,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.23136440146859924,0.2424775299052147,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.029083168325946856,0.02908316832594686,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.10019042820875253,0.1930955528326471,1000,random,uniform,Lime,10,1,LEFTIST'>
