,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.0003136289921360908,0.0010277729548271196,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.0004069291908692641,0.0009241837607409833,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.0003532257386192553,0.000922297713955114,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.00032511633754951527,0.0007659917943883258,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.0011032598200287646,0.0015446244026817494,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.0015948837892372082,0.0018113504847490948,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.00046151843981844215,0.0009589227881406321,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.00045773813211318174,0.0011368734213385104,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.00045536562094613983,0.0007508375966375146,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.0006400540377637942,0.0014431365049287252,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.0011668489315439508,0.0017925900313099576,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.0006368265597676249,0.0010463295037414935,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.0021162360799784055,0.002797811671654998,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.0010902923719125588,0.001431186438568125,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.0006315854845907477,0.0011403888274726843,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.0004300438963008967,0.001051837387490896,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.0005130139419000307,0.0009580335973612997,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.000731317460532103,0.0011196309053520502,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.000531656550213418,0.0009100106976815141,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.002167839028454429,0.0025317239014112486,1000,random,uniform,Lime,10,1,LEFTIST'>
