,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.5441005095138528,0.6023616652128779,authentic_opposing_information,100,TSEvo'>
1,0.5939441934369954,0.7079522465745288,authentic_opposing_information,100,TSEvo'>
2,0.610116473821883,0.6552330921752303,authentic_opposing_information,100,TSEvo'>
3,0.5259447294589232,0.6137506434277916,authentic_opposing_information,100,TSEvo'>
4,0.6406105155327847,0.7077457001893793,authentic_opposing_information,100,TSEvo'>
5,0.5572455612317483,0.6353598500153806,authentic_opposing_information,100,TSEvo'>
6,0.5176772563094189,0.6003885881943347,authentic_opposing_information,100,TSEvo'>
7,0.6512776856249649,0.7275817181294848,authentic_opposing_information,100,TSEvo'>
8,0.693660487843129,0.7504882399974682,authentic_opposing_information,100,TSEvo'>
9,0.5325984334503121,0.5794804926800455,authentic_opposing_information,100,TSEvo'>
10,0.5175276145736888,0.617345978069441,authentic_opposing_information,100,TSEvo'>
11,0.44772727753714203,0.47878603048700064,authentic_opposing_information,100,TSEvo'>
12,0.5725705430945973,0.6214570389288891,authentic_opposing_information,100,TSEvo'>
13,0.6865059717157086,0.8216711240561096,authentic_opposing_information,100,TSEvo'>
14,0.5681490012442213,0.643121780195844,authentic_opposing_information,100,TSEvo'>
15,0.44225152478306856,0.48709768980446033,authentic_opposing_information,100,TSEvo'>
16,0.7603693735649315,0.8390347283378211,authentic_opposing_information,100,TSEvo'>
17,0.5463881064705225,0.6078931058823096,authentic_opposing_information,100,TSEvo'>
18,0.6052484306067105,0.6524708857959247,authentic_opposing_information,100,TSEvo'>
19,0.4633501587529266,0.5498760120968055,authentic_opposing_information,100,TSEvo'>
