,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,1.204578721670099,1.3479411432392208,GS,True,Saliency_PTY'>
1,1.0333440053269156,1.2007455560727904,GS,True,Saliency_PTY'>
2,1.2445130845425973,1.3751639122889716,GS,True,Saliency_PTY'>
3,1.267499841575669,1.399878855813089,GS,True,Saliency_PTY'>
4,0.8570654640371197,1.0274599514407747,GS,True,Saliency_PTY'>
5,0.7750093865699623,0.8949330945808912,GS,True,Saliency_PTY'>
6,1.070679732888737,1.2558215860612414,GS,True,Saliency_PTY'>
7,1.2369265668660083,1.3781353124195435,GS,True,Saliency_PTY'>
8,1.3049843978470872,1.461067006209965,GS,True,Saliency_PTY'>
9,1.0516427064037634,1.1477291982059106,GS,True,Saliency_PTY'>
10,1.2294796581470462,1.3592567925465437,GS,True,Saliency_PTY'>
11,1.079311050069608,1.217837648714584,GS,True,Saliency_PTY'>
12,0.8621945397558888,1.0173030855823482,GS,True,Saliency_PTY'>
13,1.1678891075196425,1.2899728663967251,GS,True,Saliency_PTY'>
14,0.8488946310574544,0.9989811761777243,GS,True,Saliency_PTY'>
15,1.1427618943362825,1.2697188246024258,GS,True,Saliency_PTY'>
16,1.1637662626506948,1.3548254425303954,GS,True,Saliency_PTY'>
17,0.8819172815201434,0.9953043039240204,GS,True,Saliency_PTY'>
18,1.0708548694898632,1.24000310438479,GS,True,Saliency_PTY'>
19,1.1075233372740754,1.268869610193206,GS,True,Saliency_PTY'>
