,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.686158221937535,0.758276751859669,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,0.522070724674566,0.6048099475572026,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,0.5352865230420152,0.6239849330208355,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,0.6832787999353924,0.768172269007111,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,0.5584042375433185,0.6212145360029353,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,0.9277133585110897,1.3644085149523641,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,0.479829869516114,0.5332503379303359,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,0.6622441490094494,0.6793081684745351,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,0.7211089745849562,0.8035659653359799,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,0.6608211065496361,0.7580194890513289,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,0.7604590612719773,1.0874237015824633,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,0.43466158284404016,0.4706203038223211,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,0.7599108128884531,0.8297424651418652,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,1.1817070570984956,1.2994379183041762,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,0.49906469989444935,0.5686809988185669,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,0.47655265555610316,0.5099503162186736,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,0.45192491080569663,0.4971545903225386,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,0.5883197735552381,0.6374209269294561,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,0.6915999258024957,0.7437826792128402,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
19,0.827210118476953,0.8669219837559201,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
