,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.15893450364139747,0.24923240294539173,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.12857168336581898,0.12857168336581898,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.1242526920640882,0.12428603489433922,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.18939926434033014,0.27906891487275026,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.09515386603444577,0.09515386603444577,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.3830652147750394,0.49165569821003735,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.07661135214150101,0.076611352141501,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.13599180394334956,0.2291535996796488,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.15334528157010976,0.2500649315498427,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.407052419864313,0.49266089127695367,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.2610126080175747,0.3881751533836484,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.4343662613889071,0.5098688407776323,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.085765063158536,0.08576506315853599,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.37092201943061975,0.44452752023130976,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.17949942873860297,0.32374733819885276,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.39715129231409463,0.5012074608423756,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.3709907926751333,0.4202995207416372,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.07847524578037635,0.07847524578037635,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.09345739498917886,0.09345739498917888,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.36065393624693526,0.4303414339903487,1000,random,uniform,Lime,10,1,LEFTIST'>
