,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.3011586834254391,0.40446113960114394,authentic_opposing_information,100,TSEvo'>
1,0.3919405345012559,0.4789594507986243,authentic_opposing_information,100,TSEvo'>
2,0.3630532334903632,0.4289514078672785,authentic_opposing_information,100,TSEvo'>
3,0.2997275645966406,0.3096324498523443,authentic_opposing_information,100,TSEvo'>
4,0.32826353815161935,0.4550707788812093,authentic_opposing_information,100,TSEvo'>
5,0.26485852667833654,0.32136097528855995,authentic_opposing_information,100,TSEvo'>
6,0.315119152082428,0.364667300225323,authentic_opposing_information,100,TSEvo'>
7,0.22779606018821838,0.26335633235837835,authentic_opposing_information,100,TSEvo'>
8,0.47657302590775796,0.573953020529197,authentic_opposing_information,100,TSEvo'>
9,0.3643460179338362,0.4168890890043258,authentic_opposing_information,100,TSEvo'>
10,0.32766502785421847,0.4130998089769797,authentic_opposing_information,100,TSEvo'>
11,0.2820191939184023,0.31445022216675306,authentic_opposing_information,100,TSEvo'>
12,0.38226687764470724,0.44493002014467153,authentic_opposing_information,100,TSEvo'>
13,0.30214925049950736,0.4008772238259355,authentic_opposing_information,100,TSEvo'>
14,0.38763748733837755,0.5197078184541709,authentic_opposing_information,100,TSEvo'>
15,0.3160394067875119,0.3895482609486694,authentic_opposing_information,100,TSEvo'>
16,0.3429255560998945,0.4085801357134164,authentic_opposing_information,100,TSEvo'>
17,0.29171663942590204,0.3677041259954856,authentic_opposing_information,100,TSEvo'>
18,0.25307201072110647,0.32197352411285707,authentic_opposing_information,100,TSEvo'>
19,0.2386915574081069,0.2862970484452176,authentic_opposing_information,100,TSEvo'>
