,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.08672519637372408,0.2727464731132108,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.23154934847462028,0.46881948792237693,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.23855007733386463,0.3958330165101561,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.16209755129208694,0.38097680440267984,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.08289630720956041,0.12332401911863342,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.29881302039456736,0.6086317760241012,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.1635629779780471,0.16997707522088198,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.10026569308044467,0.29402924570585814,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.09244290654630842,0.1410801015149621,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.05518937106025801,0.21483587439419663,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.22258586859929178,0.4614752968921667,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.21566623098281287,0.3562707313278239,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.05430712540754403,0.3325653492156035,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.30276659417591045,0.5071044398749018,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.05499197784024954,0.18786978794553316,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.17809917873451908,0.4404936672822946,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.05545484917385183,0.22924873522638675,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.1311644506045748,0.3671561387222537,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.18183644974469243,0.32461848125313836,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.08586259107129586,0.19078488240114433,1000,random,uniform,Lime,10,1,LEFTIST'>
