,complexity,method,tsr,explanation
0,4.117535518118685,GRAD,False,Saliency_PTY'>
1,6.519806609890024,GRAD,False,Saliency_PTY'>
2,7.140086245413575,GRAD,False,Saliency_PTY'>
3,6.955906209315861,GRAD,False,Saliency_PTY'>
4,4.430611623459442,GRAD,False,Saliency_PTY'>
5,4.295485100322245,GRAD,False,Saliency_PTY'>
6,4.3049712982913615,GRAD,False,Saliency_PTY'>
7,4.333699111765832,GRAD,False,Saliency_PTY'>
8,5.340135517940711,GRAD,False,Saliency_PTY'>
9,5.249135319031304,GRAD,False,Saliency_PTY'>
10,5.1762984536005225,GRAD,False,Saliency_PTY'>
11,6.770216589276699,GRAD,False,Saliency_PTY'>
12,6.653376834868395,GRAD,False,Saliency_PTY'>
13,5.938730792262287,GRAD,False,Saliency_PTY'>
14,5.672710380598187,GRAD,False,Saliency_PTY'>
15,4.421846867957347,GRAD,False,Saliency_PTY'>
16,4.1349082022645645,GRAD,False,Saliency_PTY'>
17,4.353901782745948,GRAD,False,Saliency_PTY'>
18,7.304098597888677,GRAD,False,Saliency_PTY'>
19,4.290455664312463,GRAD,False,Saliency_PTY'>
