,complexity,method,tsr,explanation
0,3.346264081016817,GRAD,True,Saliency_PTY'>
1,6.183248639105852,GRAD,True,Saliency_PTY'>
2,3.1429854307845484,GRAD,True,Saliency_PTY'>
3,5.296882493447329,GRAD,True,Saliency_PTY'>
4,4.706973818431029,GRAD,True,Saliency_PTY'>
5,5.497559346987343,GRAD,True,Saliency_PTY'>
6,6.548639952778604,GRAD,True,Saliency_PTY'>
7,6.710448865394932,GRAD,True,Saliency_PTY'>
8,3.727076070198489,GRAD,True,Saliency_PTY'>
9,2.723825708339601,GRAD,True,Saliency_PTY'>
10,6.830450378062806,GRAD,True,Saliency_PTY'>
11,4.993185968257423,GRAD,True,Saliency_PTY'>
12,6.656066664634898,GRAD,True,Saliency_PTY'>
13,6.614221134637084,GRAD,True,Saliency_PTY'>
14,6.768165176599183,GRAD,True,Saliency_PTY'>
15,6.539608071257389,GRAD,True,Saliency_PTY'>
16,6.764864336849085,GRAD,True,Saliency_PTY'>
17,2.033569227602973,GRAD,True,Saliency_PTY'>
18,5.376774283082272,GRAD,True,Saliency_PTY'>
19,6.606642327263572,GRAD,True,Saliency_PTY'>
