,complexity,method,tsr,explanation
0,6.923648751564755,GS,False,Saliency_PTY'>
1,6.890589369745392,GS,False,Saliency_PTY'>
2,5.660169984158192,GS,False,Saliency_PTY'>
3,6.65219786911414,GS,False,Saliency_PTY'>
4,6.75225240285831,GS,False,Saliency_PTY'>
5,6.6786926953079035,GS,False,Saliency_PTY'>
6,6.896497613880988,GS,False,Saliency_PTY'>
7,6.786167181927713,GS,False,Saliency_PTY'>
8,7.008510343076168,GS,False,Saliency_PTY'>
9,7.252958322715548,GS,False,Saliency_PTY'>
10,7.125224605720319,GS,False,Saliency_PTY'>
11,6.326678243914399,GS,False,Saliency_PTY'>
12,6.954514157453926,GS,False,Saliency_PTY'>
13,4.621771373941343,GS,False,Saliency_PTY'>
14,5.958111579653186,GS,False,Saliency_PTY'>
15,6.869026099001333,GS,False,Saliency_PTY'>
16,7.165360836316718,GS,False,Saliency_PTY'>
17,6.914940161306168,GS,False,Saliency_PTY'>
18,6.464763491580917,GS,False,Saliency_PTY'>
19,7.226770248684611,GS,False,Saliency_PTY'>
