,complexity,method,tsr,explanation
0,7.60710810069584,GRAD,False,Saliency_PTY'>
1,7.504142831211256,GRAD,False,Saliency_PTY'>
2,7.627253788706653,GRAD,False,Saliency_PTY'>
3,7.585307607683111,GRAD,False,Saliency_PTY'>
4,7.616192368168003,GRAD,False,Saliency_PTY'>
5,7.6207650450683575,GRAD,False,Saliency_PTY'>
6,7.4774401689284815,GRAD,False,Saliency_PTY'>
7,7.595081803383702,GRAD,False,Saliency_PTY'>
8,7.598824669474228,GRAD,False,Saliency_PTY'>
9,7.617289521113648,GRAD,False,Saliency_PTY'>
10,7.6083101088320415,GRAD,False,Saliency_PTY'>
11,7.57293138350143,GRAD,False,Saliency_PTY'>
12,7.591780560074124,GRAD,False,Saliency_PTY'>
13,7.618953403372685,GRAD,False,Saliency_PTY'>
14,7.501921511815501,GRAD,False,Saliency_PTY'>
15,7.540794439789336,GRAD,False,Saliency_PTY'>
16,7.574054603431918,GRAD,False,Saliency_PTY'>
17,7.586715214289265,GRAD,False,Saliency_PTY'>
18,7.5357746656697335,GRAD,False,Saliency_PTY'>
19,7.5971227155259395,GRAD,False,Saliency_PTY'>
