,complexity,method,tsr,explanation
0,6.204921949913739,GRAD,True,Saliency_PTY'>
1,7.117098402243304,GRAD,True,Saliency_PTY'>
2,6.980593566469454,GRAD,True,Saliency_PTY'>
3,6.46752495591824,GRAD,True,Saliency_PTY'>
4,6.746014523507945,GRAD,True,Saliency_PTY'>
5,6.464937685708148,GRAD,True,Saliency_PTY'>
6,6.74477920604143,GRAD,True,Saliency_PTY'>
7,6.949154298513941,GRAD,True,Saliency_PTY'>
8,6.303605868196196,GRAD,True,Saliency_PTY'>
9,6.460153961736486,GRAD,True,Saliency_PTY'>
10,6.799089793988454,GRAD,True,Saliency_PTY'>
11,7.039818436091432,GRAD,True,Saliency_PTY'>
12,6.972547480157674,GRAD,True,Saliency_PTY'>
13,6.622441731334983,GRAD,True,Saliency_PTY'>
14,7.062895258836096,GRAD,True,Saliency_PTY'>
15,7.082128181283525,GRAD,True,Saliency_PTY'>
16,7.089007062248267,GRAD,True,Saliency_PTY'>
17,6.129111956483518,GRAD,True,Saliency_PTY'>
18,6.434880151296557,GRAD,True,Saliency_PTY'>
19,6.83303779376028,GRAD,True,Saliency_PTY'>
