,complexity,method,tsr,explanation
0,7.290181052817335,GS,False,Saliency_PTY'>
1,7.153750411174824,GS,False,Saliency_PTY'>
2,7.1336545273574945,GS,False,Saliency_PTY'>
3,7.182419910462425,GS,False,Saliency_PTY'>
4,7.212889675062401,GS,False,Saliency_PTY'>
5,7.271288894251799,GS,False,Saliency_PTY'>
6,7.137444240116851,GS,False,Saliency_PTY'>
7,7.207587203930772,GS,False,Saliency_PTY'>
8,7.139095398028896,GS,False,Saliency_PTY'>
9,7.2883518653697665,GS,False,Saliency_PTY'>
10,7.3402818340206775,GS,False,Saliency_PTY'>
11,7.177920889630433,GS,False,Saliency_PTY'>
12,7.302935278187894,GS,False,Saliency_PTY'>
13,7.091105751809069,GS,False,Saliency_PTY'>
14,7.343488137363483,GS,False,Saliency_PTY'>
15,7.259136920704339,GS,False,Saliency_PTY'>
16,7.320328396236655,GS,False,Saliency_PTY'>
17,6.989389401235984,GS,False,Saliency_PTY'>
18,7.235208421540294,GS,False,Saliency_PTY'>
19,7.166808270514661,GS,False,Saliency_PTY'>
