,complexity,transformer,epochs,explanation
0,7.602816032231981,authentic_opposing_information,100,TSEvo'>
1,7.591021607373774,authentic_opposing_information,100,TSEvo'>
2,7.6013144963484285,authentic_opposing_information,100,TSEvo'>
3,7.607910688818372,authentic_opposing_information,100,TSEvo'>
4,7.595650038749732,authentic_opposing_information,100,TSEvo'>
5,7.595703909637248,authentic_opposing_information,100,TSEvo'>
6,7.594941823934184,authentic_opposing_information,100,TSEvo'>
7,7.606001980825239,authentic_opposing_information,100,TSEvo'>
8,7.610334127498028,authentic_opposing_information,100,TSEvo'>
9,7.590325072971418,authentic_opposing_information,100,TSEvo'>
10,7.604844301882666,authentic_opposing_information,100,TSEvo'>
11,7.61322600361782,authentic_opposing_information,100,TSEvo'>
12,7.5878708499444345,authentic_opposing_information,100,TSEvo'>
13,7.598568362114321,authentic_opposing_information,100,TSEvo'>
14,7.602728795881743,authentic_opposing_information,100,TSEvo'>
15,7.602076075218077,authentic_opposing_information,100,TSEvo'>
16,7.594666592550208,authentic_opposing_information,100,TSEvo'>
17,7.607226957440207,authentic_opposing_information,100,TSEvo'>
18,7.622168250803315,authentic_opposing_information,100,TSEvo'>
19,7.599149954901842,authentic_opposing_information,100,TSEvo'>
