,complexity,transformer,epochs,explanation
0,7.656659082653782,authentic_opposing_information,100,TSEvo'>
1,7.643386270253917,authentic_opposing_information,100,TSEvo'>
2,7.635406200216387,authentic_opposing_information,100,TSEvo'>
3,7.6264569504923445,authentic_opposing_information,100,TSEvo'>
4,7.6296165558132145,authentic_opposing_information,100,TSEvo'>
5,7.6514161484393295,authentic_opposing_information,100,TSEvo'>
6,7.651425524236392,authentic_opposing_information,100,TSEvo'>
7,7.6520858357904125,authentic_opposing_information,100,TSEvo'>
8,7.6364419327406505,authentic_opposing_information,100,TSEvo'>
9,7.615711960322754,authentic_opposing_information,100,TSEvo'>
10,7.650163845329426,authentic_opposing_information,100,TSEvo'>
11,7.640502130170747,authentic_opposing_information,100,TSEvo'>
12,7.655968142633443,authentic_opposing_information,100,TSEvo'>
13,7.659891816413101,authentic_opposing_information,100,TSEvo'>
14,7.628269795051884,authentic_opposing_information,100,TSEvo'>
15,7.658412291391582,authentic_opposing_information,100,TSEvo'>
16,7.6610778945090505,authentic_opposing_information,100,TSEvo'>
17,7.627489260772862,authentic_opposing_information,100,TSEvo'>
18,7.636516774639865,authentic_opposing_information,100,TSEvo'>
19,7.6505586860594255,authentic_opposing_information,100,TSEvo'>
