,complexity,transformer,epochs,explanation
0,7.703431684554009,authentic_opposing_information,100,TSEvo'>
1,7.620606305761126,authentic_opposing_information,100,TSEvo'>
2,7.619194362879626,authentic_opposing_information,100,TSEvo'>
3,7.635091416647427,authentic_opposing_information,100,TSEvo'>
4,7.6963356842478365,authentic_opposing_information,100,TSEvo'>
5,7.613068571545062,authentic_opposing_information,100,TSEvo'>
6,7.636367618522934,authentic_opposing_information,100,TSEvo'>
7,7.6166443868382325,authentic_opposing_information,100,TSEvo'>
8,7.634513779682503,authentic_opposing_information,100,TSEvo'>
9,7.616096577056265,authentic_opposing_information,100,TSEvo'>
10,7.627684555271957,authentic_opposing_information,100,TSEvo'>
11,7.630834997200223,authentic_opposing_information,100,TSEvo'>
12,7.703235965780197,authentic_opposing_information,100,TSEvo'>
13,7.711767956310042,authentic_opposing_information,100,TSEvo'>
14,7.6223333217160585,authentic_opposing_information,100,TSEvo'>
15,7.708641006318272,authentic_opposing_information,100,TSEvo'>
16,7.641260031371809,authentic_opposing_information,100,TSEvo'>
17,7.6090190345070345,authentic_opposing_information,100,TSEvo'>
18,7.704102195961097,authentic_opposing_information,100,TSEvo'>
19,7.645697836221057,authentic_opposing_information,100,TSEvo'>
