,complexity,method,tsr,explanation
0,6.84623285666536,GRAD,True,Saliency_PTY'>
1,6.726597189910657,GRAD,True,Saliency_PTY'>
2,6.729749647635591,GRAD,True,Saliency_PTY'>
3,6.808177546710493,GRAD,True,Saliency_PTY'>
4,7.088922224452235,GRAD,True,Saliency_PTY'>
5,6.882827938105344,GRAD,True,Saliency_PTY'>
6,6.8347048749501065,GRAD,True,Saliency_PTY'>
7,6.686477787495297,GRAD,True,Saliency_PTY'>
8,7.17587548563764,GRAD,True,Saliency_PTY'>
9,6.680595180387871,GRAD,True,Saliency_PTY'>
10,6.507045471703545,GRAD,True,Saliency_PTY'>
11,6.661542616579146,GRAD,True,Saliency_PTY'>
12,6.677779728488286,GRAD,True,Saliency_PTY'>
13,6.781592857497481,GRAD,True,Saliency_PTY'>
14,6.990612510328839,GRAD,True,Saliency_PTY'>
15,6.896296256720695,GRAD,True,Saliency_PTY'>
16,6.924372099423321,GRAD,True,Saliency_PTY'>
17,6.786760896408098,GRAD,True,Saliency_PTY'>
18,6.80826449637784,GRAD,True,Saliency_PTY'>
19,6.732627974932626,GRAD,True,Saliency_PTY'>
