,complexity,transformer,epochs,explanation
0,7.651677315652062,authentic_opposing_information,100,TSEvo'>
1,7.641375837711562,authentic_opposing_information,100,TSEvo'>
2,7.692197422623084,authentic_opposing_information,100,TSEvo'>
3,7.618890666400676,authentic_opposing_information,100,TSEvo'>
4,7.658814685756002,authentic_opposing_information,100,TSEvo'>
5,7.6407850020637476,authentic_opposing_information,100,TSEvo'>
6,7.608155273688988,authentic_opposing_information,100,TSEvo'>
7,7.654592309098817,authentic_opposing_information,100,TSEvo'>
8,7.660968161802371,authentic_opposing_information,100,TSEvo'>
9,7.633713302848243,authentic_opposing_information,100,TSEvo'>
10,7.626909694012179,authentic_opposing_information,100,TSEvo'>
11,7.654772503241158,authentic_opposing_information,100,TSEvo'>
12,7.6517589697990305,authentic_opposing_information,100,TSEvo'>
13,7.654062606430555,authentic_opposing_information,100,TSEvo'>
14,7.646576284072729,authentic_opposing_information,100,TSEvo'>
15,7.633345320120101,authentic_opposing_information,100,TSEvo'>
16,7.6484936255387534,authentic_opposing_information,100,TSEvo'>
17,7.64519428522096,authentic_opposing_information,100,TSEvo'>
18,7.603771856365949,authentic_opposing_information,100,TSEvo'>
19,7.679633250313975,authentic_opposing_information,100,TSEvo'>
