,complexity,method,tsr,explanation
0,7.140470196416673,FO,False,Saliency_PTY'>
1,7.331657960447937,FO,False,Saliency_PTY'>
2,7.344861856283126,FO,False,Saliency_PTY'>
3,7.395230895602187,FO,False,Saliency_PTY'>
4,6.597099391916414,FO,False,Saliency_PTY'>
5,7.301405528275089,FO,False,Saliency_PTY'>
6,7.420543091017654,FO,False,Saliency_PTY'>
7,7.035324492118326,FO,False,Saliency_PTY'>
8,7.379238085480637,FO,False,Saliency_PTY'>
9,7.374493629066846,FO,False,Saliency_PTY'>
10,6.388345421239096,FO,False,Saliency_PTY'>
11,5.93562503840149,FO,False,Saliency_PTY'>
12,7.19416543385409,FO,False,Saliency_PTY'>
13,7.538746310219925,FO,False,Saliency_PTY'>
14,6.183620819919722,FO,False,Saliency_PTY'>
15,7.471617204681302,FO,False,Saliency_PTY'>
16,7.460969830861943,FO,False,Saliency_PTY'>
17,7.395715577732463,FO,False,Saliency_PTY'>
18,7.4926647590311415,FO,False,Saliency_PTY'>
19,7.4040588235589695,FO,False,Saliency_PTY'>
