,complexity,transformer,epochs,explanation
0,7.652222130332662,authentic_opposing_information,100,TSEvo'>
1,7.615565182235212,authentic_opposing_information,100,TSEvo'>
2,7.613320400280482,authentic_opposing_information,100,TSEvo'>
3,7.619200186202988,authentic_opposing_information,100,TSEvo'>
4,7.653317169049535,authentic_opposing_information,100,TSEvo'>
5,7.639362511607756,authentic_opposing_information,100,TSEvo'>
6,7.658390741793335,authentic_opposing_information,100,TSEvo'>
7,7.645101727308552,authentic_opposing_information,100,TSEvo'>
8,7.65965740751837,authentic_opposing_information,100,TSEvo'>
9,7.622136101506003,authentic_opposing_information,100,TSEvo'>
10,7.656563042569761,authentic_opposing_information,100,TSEvo'>
11,7.659410984132099,authentic_opposing_information,100,TSEvo'>
12,7.653536799113905,authentic_opposing_information,100,TSEvo'>
13,7.639957646103817,authentic_opposing_information,100,TSEvo'>
14,7.6576966114867915,authentic_opposing_information,100,TSEvo'>
15,7.6424639954414175,authentic_opposing_information,100,TSEvo'>
16,7.623758913014098,authentic_opposing_information,100,TSEvo'>
17,7.6576163336295116,authentic_opposing_information,100,TSEvo'>
18,7.644134888954488,authentic_opposing_information,100,TSEvo'>
19,7.6659098851063,authentic_opposing_information,100,TSEvo'>
