,complexity,method,tsr,explanation
0,6.318799898797109,IG,True,Saliency_PTY'>
1,6.83085030046714,IG,True,Saliency_PTY'>
2,6.699252298682815,IG,True,Saliency_PTY'>
3,5.070316319676955,IG,True,Saliency_PTY'>
4,4.195708307123474,IG,True,Saliency_PTY'>
5,3.6546121815435972,IG,True,Saliency_PTY'>
6,4.4148251640816,IG,True,Saliency_PTY'>
7,3.5485189677132665,IG,True,Saliency_PTY'>
8,4.2908366535432,IG,True,Saliency_PTY'>
9,3.929571009920978,IG,True,Saliency_PTY'>
10,6.859844781905144,IG,True,Saliency_PTY'>
11,4.6944417415199595,IG,True,Saliency_PTY'>
12,6.801655760359058,IG,True,Saliency_PTY'>
13,5.599778701764379,IG,True,Saliency_PTY'>
14,5.534865443909021,IG,True,Saliency_PTY'>
15,7.053656458709159,IG,True,Saliency_PTY'>
16,7.01049676141658,IG,True,Saliency_PTY'>
17,5.499587213087866,IG,True,Saliency_PTY'>
18,6.67295920834693,IG,True,Saliency_PTY'>
19,6.273579608834199,IG,True,Saliency_PTY'>
