,complexity,method,tsr,explanation
0,6.171507661263269,GRAD,True,Saliency_PTY'>
1,3.6999718274145925,GRAD,True,Saliency_PTY'>
2,3.4240660819910143,GRAD,True,Saliency_PTY'>
3,5.137116629218855,GRAD,True,Saliency_PTY'>
4,5.064211094110796,GRAD,True,Saliency_PTY'>
5,6.723423692882931,GRAD,True,Saliency_PTY'>
6,4.364839585444598,GRAD,True,Saliency_PTY'>
7,6.755813742666061,GRAD,True,Saliency_PTY'>
8,6.429239381023299,GRAD,True,Saliency_PTY'>
9,4.871326117010583,GRAD,True,Saliency_PTY'>
10,5.600275647520036,GRAD,True,Saliency_PTY'>
11,6.3047060942055095,GRAD,True,Saliency_PTY'>
12,4.514519494551967,GRAD,True,Saliency_PTY'>
13,6.849272602939166,GRAD,True,Saliency_PTY'>
14,6.4196463031816045,GRAD,True,Saliency_PTY'>
15,4.2731841804559165,GRAD,True,Saliency_PTY'>
16,6.964965655777481,GRAD,True,Saliency_PTY'>
17,6.2332756028378755,GRAD,True,Saliency_PTY'>
18,3.44910587830811,GRAD,True,Saliency_PTY'>
19,5.43533643403695,GRAD,True,Saliency_PTY'>
