,complexity,transformer,epochs,explanation
0,7.637653250707604,authentic_opposing_information,100,TSEvo'>
1,7.659075093782748,authentic_opposing_information,100,TSEvo'>
2,7.651409797343302,authentic_opposing_information,100,TSEvo'>
3,7.634404542428602,authentic_opposing_information,100,TSEvo'>
4,7.6447255768415445,authentic_opposing_information,100,TSEvo'>
5,7.643230475493293,authentic_opposing_information,100,TSEvo'>
6,7.6414066836293095,authentic_opposing_information,100,TSEvo'>
7,7.648082288968432,authentic_opposing_information,100,TSEvo'>
8,7.633459586778368,authentic_opposing_information,100,TSEvo'>
9,7.645414987190671,authentic_opposing_information,100,TSEvo'>
10,7.624535563952755,authentic_opposing_information,100,TSEvo'>
11,7.637115219835508,authentic_opposing_information,100,TSEvo'>
12,7.650617380939478,authentic_opposing_information,100,TSEvo'>
13,7.660315951416935,authentic_opposing_information,100,TSEvo'>
14,7.6389899563949,authentic_opposing_information,100,TSEvo'>
15,7.630568645294371,authentic_opposing_information,100,TSEvo'>
16,7.644733072902745,authentic_opposing_information,100,TSEvo'>
17,7.636362819338327,authentic_opposing_information,100,TSEvo'>
18,7.639193929442737,authentic_opposing_information,100,TSEvo'>
19,7.651468024132743,authentic_opposing_information,100,TSEvo'>
