,complexity,method,tsr,explanation
0,7.2153136543900125,GS,True,Saliency_PTY'>
1,7.207135585532194,GS,True,Saliency_PTY'>
2,7.24825643765903,GS,True,Saliency_PTY'>
3,7.180048340952375,GS,True,Saliency_PTY'>
4,7.2372935438726245,GS,True,Saliency_PTY'>
5,7.250585699503526,GS,True,Saliency_PTY'>
6,7.250590097370297,GS,True,Saliency_PTY'>
7,7.282430372894968,GS,True,Saliency_PTY'>
8,7.2537155157058955,GS,True,Saliency_PTY'>
9,7.179402451906812,GS,True,Saliency_PTY'>
10,7.075268745686637,GS,True,Saliency_PTY'>
11,7.242958383150528,GS,True,Saliency_PTY'>
12,6.6666104605873455,GS,True,Saliency_PTY'>
13,7.197375723375821,GS,True,Saliency_PTY'>
14,7.328586282127753,GS,True,Saliency_PTY'>
15,6.984264707186965,GS,True,Saliency_PTY'>
16,7.03396025213344,GS,True,Saliency_PTY'>
17,7.37599772078136,GS,True,Saliency_PTY'>
18,7.1930434663980005,GS,True,Saliency_PTY'>
19,7.222475675423297,GS,True,Saliency_PTY'>
