,complexity,method,tsr,explanation
0,7.486466690478329,FO,False,Saliency_PTY'>
1,7.357134455989101,FO,False,Saliency_PTY'>
2,7.340833625462942,FO,False,Saliency_PTY'>
3,7.323651150043511,FO,False,Saliency_PTY'>
4,7.500077721702894,FO,False,Saliency_PTY'>
5,7.452552866032737,FO,False,Saliency_PTY'>
6,5.410764765561778,FO,False,Saliency_PTY'>
7,7.2063723109165245,FO,False,Saliency_PTY'>
8,3.9158813893742757,FO,False,Saliency_PTY'>
9,3.920159406900798,FO,False,Saliency_PTY'>
10,3.9305838252308773,FO,False,Saliency_PTY'>
11,7.3389934507088395,FO,False,Saliency_PTY'>
12,7.346462135894401,FO,False,Saliency_PTY'>
13,7.403677771736854,FO,False,Saliency_PTY'>
14,7.428535183196276,FO,False,Saliency_PTY'>
15,7.222483263236954,FO,False,Saliency_PTY'>
16,7.400703219887221,FO,False,Saliency_PTY'>
17,4.027230794854093,FO,False,Saliency_PTY'>
18,6.181914830720007,FO,False,Saliency_PTY'>
19,7.135639425535315,FO,False,Saliency_PTY'>
