,complexity,transformer,epochs,explanation
0,7.656373846263225,authentic_opposing_information,100,TSEvo'>
1,7.655384537138488,authentic_opposing_information,100,TSEvo'>
2,7.628972516166366,authentic_opposing_information,100,TSEvo'>
3,7.655716727112518,authentic_opposing_information,100,TSEvo'>
4,7.654137830126352,authentic_opposing_information,100,TSEvo'>
5,7.648762399498626,authentic_opposing_information,100,TSEvo'>
6,7.648039181943931,authentic_opposing_information,100,TSEvo'>
7,7.655484070533715,authentic_opposing_information,100,TSEvo'>
8,7.652586864292198,authentic_opposing_information,100,TSEvo'>
9,7.640023699627942,authentic_opposing_information,100,TSEvo'>
10,7.647306891095104,authentic_opposing_information,100,TSEvo'>
11,7.620783389379903,authentic_opposing_information,100,TSEvo'>
12,7.656860036024545,authentic_opposing_information,100,TSEvo'>
13,7.6152587726276675,authentic_opposing_information,100,TSEvo'>
14,7.623288995058942,authentic_opposing_information,100,TSEvo'>
15,7.655958876753276,authentic_opposing_information,100,TSEvo'>
16,7.6388951779718575,authentic_opposing_information,100,TSEvo'>
17,7.616803739234189,authentic_opposing_information,100,TSEvo'>
18,7.6536111213658256,authentic_opposing_information,100,TSEvo'>
19,7.612636641996449,authentic_opposing_information,100,TSEvo'>
