,complexity,transformer,epochs,explanation
0,7.625704706864308,authentic_opposing_information,100,TSEvo'>
1,7.643854077386889,authentic_opposing_information,100,TSEvo'>
2,7.647775984254622,authentic_opposing_information,100,TSEvo'>
3,7.6470177939141095,authentic_opposing_information,100,TSEvo'>
4,7.633963203780636,authentic_opposing_information,100,TSEvo'>
5,7.652235157481259,authentic_opposing_information,100,TSEvo'>
6,7.635736523735462,authentic_opposing_information,100,TSEvo'>
7,7.624856880495489,authentic_opposing_information,100,TSEvo'>
8,7.649579591489273,authentic_opposing_information,100,TSEvo'>
9,7.649994866696885,authentic_opposing_information,100,TSEvo'>
10,7.644029475501577,authentic_opposing_information,100,TSEvo'>
11,7.646488182512593,authentic_opposing_information,100,TSEvo'>
12,7.637563563686112,authentic_opposing_information,100,TSEvo'>
13,7.654902932746518,authentic_opposing_information,100,TSEvo'>
14,7.642870138580024,authentic_opposing_information,100,TSEvo'>
15,7.638761235041613,authentic_opposing_information,100,TSEvo'>
16,7.648444866868008,authentic_opposing_information,100,TSEvo'>
17,7.6384119072226655,authentic_opposing_information,100,TSEvo'>
18,7.645426328761357,authentic_opposing_information,100,TSEvo'>
19,7.65243036678536,authentic_opposing_information,100,TSEvo'>
