,complexity,method,tsr,explanation
0,6.624242173281439,FO,True,Saliency_PTY'>
1,6.8171441004874715,FO,True,Saliency_PTY'>
2,6.757776882340281,FO,True,Saliency_PTY'>
3,6.793927760501186,FO,True,Saliency_PTY'>
4,7.007515065227707,FO,True,Saliency_PTY'>
5,6.672769489111348,FO,True,Saliency_PTY'>
6,6.664797219296839,FO,True,Saliency_PTY'>
7,6.861170596039268,FO,True,Saliency_PTY'>
8,6.688322344815281,FO,True,Saliency_PTY'>
9,6.7794940880521555,FO,True,Saliency_PTY'>
10,6.8058806004102035,FO,True,Saliency_PTY'>
11,6.991774748938643,FO,True,Saliency_PTY'>
12,6.646476471921459,FO,True,Saliency_PTY'>
13,6.982510697449888,FO,True,Saliency_PTY'>
14,6.934034373008979,FO,True,Saliency_PTY'>
15,6.792410576047542,FO,True,Saliency_PTY'>
16,6.797504576347853,FO,True,Saliency_PTY'>
17,6.774875231667728,FO,True,Saliency_PTY'>
18,6.925109543320933,FO,True,Saliency_PTY'>
19,6.796644537018562,FO,True,Saliency_PTY'>
