,complexity,transformer,epochs,explanation
0,7.556503441072112,authentic_opposing_information,100,TSEvo'>
1,7.608739086077087,authentic_opposing_information,100,TSEvo'>
2,7.559483978751437,authentic_opposing_information,100,TSEvo'>
3,7.5942120524857994,authentic_opposing_information,100,TSEvo'>
4,7.582789078408749,authentic_opposing_information,100,TSEvo'>
5,7.612710268130586,authentic_opposing_information,100,TSEvo'>
6,7.59021556574193,authentic_opposing_information,100,TSEvo'>
7,7.502157481561622,authentic_opposing_information,100,TSEvo'>
8,7.598477049880155,authentic_opposing_information,100,TSEvo'>
9,7.5992121127995205,authentic_opposing_information,100,TSEvo'>
10,7.5986839776618424,authentic_opposing_information,100,TSEvo'>
11,7.700026783512135,authentic_opposing_information,100,TSEvo'>
12,7.555238190007742,authentic_opposing_information,100,TSEvo'>
13,7.5562271493568165,authentic_opposing_information,100,TSEvo'>
14,7.689245939301662,authentic_opposing_information,100,TSEvo'>
15,7.678510790900174,authentic_opposing_information,100,TSEvo'>
16,7.651295947094203,authentic_opposing_information,100,TSEvo'>
17,7.668389622069879,authentic_opposing_information,100,TSEvo'>
18,7.588861712628621,authentic_opposing_information,100,TSEvo'>
19,7.688785691163664,authentic_opposing_information,100,TSEvo'>
