,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.3640922120118533,0.3714141810570959,mutate_both,100,TSEvo'>
1,0.40531320256669606,0.48260060425712126,mutate_both,100,TSEvo'>
2,0.36215394898114645,0.47055870906191766,mutate_both,100,TSEvo'>
3,0.4087376427786407,0.47276208402679804,mutate_both,100,TSEvo'>
4,0.307464981422069,0.4691212013703162,mutate_both,100,TSEvo'>
5,0.31459732872263524,0.46499293221397736,mutate_both,100,TSEvo'>
6,0.2819053659437517,0.32411465866059685,mutate_both,100,TSEvo'>
7,0.20645645521071265,0.24628079761448482,mutate_both,100,TSEvo'>
8,0.4030206161890583,0.44900333432236034,mutate_both,100,TSEvo'>
9,0.25278567587948736,0.3495066840722725,mutate_both,100,TSEvo'>
10,0.2923780506790524,0.4756859844752025,mutate_both,100,TSEvo'>
11,0.364786246953687,0.4012100611334589,mutate_both,100,TSEvo'>
12,0.4231229702333784,0.4843173815032615,mutate_both,100,TSEvo'>
13,0.3116182785054908,0.3984832957204262,mutate_both,100,TSEvo'>
14,0.3635698155443989,0.40096333359935754,mutate_both,100,TSEvo'>
15,0.4301487006598669,0.4925365377478134,mutate_both,100,TSEvo'>
16,0.39481116196577826,0.43729191399480993,mutate_both,100,TSEvo'>
17,0.3660346431805218,0.44677355677630104,mutate_both,100,TSEvo'>
18,0.33361107958329306,0.41979503702011967,mutate_both,100,TSEvo'>
19,0.3299955720290742,0.3589703369832969,mutate_both,100,TSEvo'>
