,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.0365301236255995,0.036884342674368485,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.07610522387774721,0.16558889869614296,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.13514994339267553,0.19625199791390743,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.023297009301009003,0.047058586403336156,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.21822912855311216,0.2617651335579639,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.0307680018336502,0.030929199399416737,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.07257099334089331,0.0949133497416528,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.029614870836079377,0.07749143881906136,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.026584957420480438,0.057595733969118865,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.053712354073840896,0.05408066750559416,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.03157465246276993,0.031700921171851,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.020927778074192955,0.02817928573735274,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.04778204889066827,0.0513026801592568,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.03776643754680209,0.037932342834724304,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.10948132194707845,0.18934958201245689,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.046848737869491903,0.04724872613549439,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.03908134977209402,0.040064083798192235,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.040409128243663814,0.09901051463861846,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.12007629475566488,0.15981302883114062,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.05302924507402336,0.10127031385079824,1000,random,uniform,Lime,10,1,LEFTIST'>
