,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.536783328436211,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
1,0.5040985831423416,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
2,0.45784668307594095,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
3,0.44826176860367817,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
4,0.6511494479786591,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
5,0.4204770135044454,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
6,0.505145247348653,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
7,0.5026420799584771,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
8,0.5413581369409689,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
9,0.40647466696641893,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
10,0.5300410322838557,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
11,0.6182534999610573,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
12,0.4777213181311155,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
13,0.5704312997670342,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
14,0.47289685390949227,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
15,0.5060460225160777,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
16,0.451779662784001,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
17,0.6261941447757453,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
18,0.6076484946952762,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
19,0.45420838082999015,,50,NUN_CF,euclidean,500,1,NativeGuideCF'>
