,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.5211855940479316,0.5402210104713848,50,NG,dtw,500,1,NativeGuideCF'>
1,0.5066705775212953,0.5382559082135758,50,NG,dtw,500,1,NativeGuideCF'>
2,0.5260169630928253,0.5482714256003571,50,NG,dtw,500,1,NativeGuideCF'>
3,0.5066479665121646,0.5279635993232205,50,NG,dtw,500,1,NativeGuideCF'>
4,0.5046333398197677,0.5382233997658783,50,NG,dtw,500,1,NativeGuideCF'>
5,0.437996584740472,0.46818474776566543,50,NG,dtw,500,1,NativeGuideCF'>
6,0.4756507993547724,0.5205316959563612,50,NG,dtw,500,1,NativeGuideCF'>
7,0.5510189790140869,0.5712892159824916,50,NG,dtw,500,1,NativeGuideCF'>
8,0.4800556753242776,0.5203626552863926,50,NG,dtw,500,1,NativeGuideCF'>
9,0.4948646687429735,0.5343290778470292,50,NG,dtw,500,1,NativeGuideCF'>
10,0.5580230830613264,0.5851334642134545,50,NG,dtw,500,1,NativeGuideCF'>
11,0.5110945319389296,0.517045737325159,50,NG,dtw,500,1,NativeGuideCF'>
12,0.46553063002775535,0.46887039842374234,50,NG,dtw,500,1,NativeGuideCF'>
13,0.5159446615069517,0.5402986611125348,50,NG,dtw,500,1,NativeGuideCF'>
14,0.5519566569889318,0.5911587714516457,50,NG,dtw,500,1,NativeGuideCF'>
15,0.47257481912488775,0.5136504565109759,50,NG,dtw,500,1,NativeGuideCF'>
16,0.4503670369141344,0.4677711393471851,50,NG,dtw,500,1,NativeGuideCF'>
17,0.5265801044541818,0.5441097276178721,50,NG,dtw,500,1,NativeGuideCF'>
18,0.4953200004051476,0.5384682797311822,50,NG,dtw,500,1,NativeGuideCF'>
19,0.503065298716437,0.5297940269924041,50,NG,dtw,500,1,NativeGuideCF'>
