,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.36997721942000067,0.5206331087872789,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.15384782941317093,0.28063564663535645,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.2027044254571999,0.24624119161442384,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.14252054879834936,0.14915606644446164,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.14043980840424675,0.14441978136464761,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.3703718969394558,0.5438138431864274,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.2473867632744439,0.40747927180666915,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.11890802884260579,0.25091908266142077,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.405579705982103,0.5814673413138629,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.08861271274174738,0.09058192270599198,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.31751880119755194,0.5139652321732296,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.2137916537292362,0.231582360250827,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.06962774850073698,0.07272909794154883,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.24748714316056586,0.4290149233296894,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.19486773894448625,0.25339869486150735,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.1674298315172542,0.21141385281127548,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.19563208142502228,0.4459084273705129,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.10978104365150773,0.20462301871451263,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.24134179211842519,0.40979996491429904,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.4595150176780177,0.6195323310006419,1000,random,uniform,Lime,10,1,LEFTIST'>
