,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.47196048241166705,0.5452264919700371,authentic_opposing_information,100,TSEvo'>
1,0.5769809576170226,0.6958944574302116,authentic_opposing_information,100,TSEvo'>
2,0.48670244029862386,0.5232111551450522,authentic_opposing_information,100,TSEvo'>
3,0.5653489344562194,0.6849396529968057,authentic_opposing_information,100,TSEvo'>
4,0.5661066379500925,0.610731482184054,authentic_opposing_information,100,TSEvo'>
5,0.6978292424798879,0.7863180115664031,authentic_opposing_information,100,TSEvo'>
6,0.7005050152737179,0.7800370624599482,authentic_opposing_information,100,TSEvo'>
7,0.4541742371425636,0.5280100975100654,authentic_opposing_information,100,TSEvo'>
8,0.5692170644514548,0.6644184892651229,authentic_opposing_information,100,TSEvo'>
9,0.6303802517017514,0.7010921428052671,authentic_opposing_information,100,TSEvo'>
10,0.585425138007245,0.6817051377571623,authentic_opposing_information,100,TSEvo'>
11,0.44782710419547006,0.5158001323034768,authentic_opposing_information,100,TSEvo'>
12,0.43731701291617836,0.5532665190709535,authentic_opposing_information,100,TSEvo'>
13,0.6982178991713103,0.7647441093329436,authentic_opposing_information,100,TSEvo'>
14,0.5403927939903632,0.6179244613446839,authentic_opposing_information,100,TSEvo'>
15,0.43002170393576533,0.499740847717088,authentic_opposing_information,100,TSEvo'>
16,0.7347418239524283,0.8157867311510234,authentic_opposing_information,100,TSEvo'>
17,0.41364597534921393,0.5091221975458912,authentic_opposing_information,100,TSEvo'>
18,0.6215311101137859,0.6741669183767496,authentic_opposing_information,100,TSEvo'>
19,0.5167550661390453,0.562864587703252,authentic_opposing_information,100,TSEvo'>
