,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.6458597704333252,0.7340786274478848,authentic_opposing_information,100,TSEvo'>
1,0.7428270286433356,0.832127728876254,authentic_opposing_information,100,TSEvo'>
2,0.5942983109835924,0.6599624042057541,authentic_opposing_information,100,TSEvo'>
3,0.6815873577198817,0.7676697417093639,authentic_opposing_information,100,TSEvo'>
4,0.47007250905867826,0.5460327270957639,authentic_opposing_information,100,TSEvo'>
5,0.6119960479528114,0.6508576189141216,authentic_opposing_information,100,TSEvo'>
6,0.7179986119822488,0.9278837487601197,authentic_opposing_information,100,TSEvo'>
7,0.5951628978282234,0.6569255848338311,authentic_opposing_information,100,TSEvo'>
8,0.5967507811802177,0.6329578316158506,authentic_opposing_information,100,TSEvo'>
9,0.5538956449997935,0.6481791930713642,authentic_opposing_information,100,TSEvo'>
10,0.5351084558810556,0.5687436965852158,authentic_opposing_information,100,TSEvo'>
11,0.6336419167799743,0.7067566049055224,authentic_opposing_information,100,TSEvo'>
12,0.4771053717800783,0.565962251443593,authentic_opposing_information,100,TSEvo'>
13,0.5452877056318975,0.5943890809579607,authentic_opposing_information,100,TSEvo'>
14,0.4282735003533258,0.4695863637193222,authentic_opposing_information,100,TSEvo'>
15,0.4785260911303505,0.5337034886194184,authentic_opposing_information,100,TSEvo'>
16,0.5710188867081986,0.6801542583220773,authentic_opposing_information,100,TSEvo'>
17,0.5625354050483998,0.5936930685672376,authentic_opposing_information,100,TSEvo'>
18,0.4980846721693265,0.5498031362487585,authentic_opposing_information,100,TSEvo'>
19,0.5670481104480805,0.7238188232738763,authentic_opposing_information,100,TSEvo'>
