,AverageSensitivity,MaxSensitivity,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,explanation
0,0.016291604147536776,0.034177172797216715,1000,random,uniform,Lime,10,1,LEFTIST'>
1,0.013109622731542259,0.0275000205453983,1000,random,uniform,Lime,10,1,LEFTIST'>
2,0.00602674288117718,0.023191679714917906,1000,random,uniform,Lime,10,1,LEFTIST'>
3,0.009164069470014326,0.022415020068967884,1000,random,uniform,Lime,10,1,LEFTIST'>
4,0.01318811172545874,0.027434597820946663,1000,random,uniform,Lime,10,1,LEFTIST'>
5,0.01987883639702301,0.03367606781182043,1000,random,uniform,Lime,10,1,LEFTIST'>
6,0.01333299400140992,0.026591714404042146,1000,random,uniform,Lime,10,1,LEFTIST'>
7,0.013152394707178553,0.026951547051098083,1000,random,uniform,Lime,10,1,LEFTIST'>
8,0.004609092502472595,0.010338223672383273,1000,random,uniform,Lime,10,1,LEFTIST'>
9,0.016346216262601153,0.031503428673840386,1000,random,uniform,Lime,10,1,LEFTIST'>
10,0.03014511733116474,0.04537688801485994,1000,random,uniform,Lime,10,1,LEFTIST'>
11,0.009763598593443628,0.024327662562459745,1000,random,uniform,Lime,10,1,LEFTIST'>
12,0.023954526707331576,0.040871046483349646,1000,random,uniform,Lime,10,1,LEFTIST'>
13,0.005896824252739394,0.014789073100247083,1000,random,uniform,Lime,10,1,LEFTIST'>
14,0.018177225071841184,0.026954792725601393,1000,random,uniform,Lime,10,1,LEFTIST'>
15,0.010510579671611418,0.030448013303241026,1000,random,uniform,Lime,10,1,LEFTIST'>
16,0.008791735518325796,0.027634672302855334,1000,random,uniform,Lime,10,1,LEFTIST'>
17,0.027637310911463646,0.046736138266431304,1000,random,uniform,Lime,10,1,LEFTIST'>
18,0.006552649191971209,0.01069433352122481,1000,random,uniform,Lime,10,1,LEFTIST'>
19,0.008648303320455046,0.018648840297922138,1000,random,uniform,Lime,10,1,LEFTIST'>
