,AverageSensitivity,MaxSensitivity,ts_length,method,distance_measure,max_iter,n_neighbors,explanation
0,0.537235534902289,0.6040132540348795,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
1,0.5946241854372227,5936636487756.318,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
2,0.5549521138276001,0.645500625991389,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
3,0.6518520536815778,0.7001016305885897,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
4,0.4605980675893588,1.4907795103030084,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
5,0.568874023740384,0.6530728772772681,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
6,0.5346018908125953,0.6630849534329197,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
7,0.7136595426934563,1.2499356200639162,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
8,0.6014868050568017,11378727879931.38,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
9,0.7553487407885667,0.8813256966977745,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
10,0.6403473439760845,0.7397146394856444,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
11,0.6000923909188549,0.9171021751661952,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
12,0.6346687275356251,1.68704788649411,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
13,0.6563045157335545,0.7238144121152797,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
14,0.7171471587068803,1.1360701880883004,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
15,465090299105.6904,0.7821696667052424,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
16,94075479102.77032,0.6866322784113433,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
17,0.616793835798398,1.2661600814296587,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
18,0.6458605451241989,4248926106480.157,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
19,0.5732470090981064,0.6596409646278557,50,dtw_bary_center,dtw,500,1,NativeGuideCF'>
