,AverageSensitivity,MaxSensitivity,method,tsr,explanation
0,0.33588522704050205,0.4772243378267014,GRAD,True,Saliency_PTY'>
1,0.1298544227091058,0.3722514672310198,GRAD,True,Saliency_PTY'>
2,0.1933701995689306,0.392648659599362,GRAD,True,Saliency_PTY'>
3,0.3819329417008548,0.46102136919844877,GRAD,True,Saliency_PTY'>
4,0.3697753448334873,0.4754861808552924,GRAD,True,Saliency_PTY'>
5,0.21469347842400008,0.4194119399756209,GRAD,True,Saliency_PTY'>
6,0.34368166824406265,0.4385264551050207,GRAD,True,Saliency_PTY'>
7,0.35363968898374093,0.48904892119393417,GRAD,True,Saliency_PTY'>
8,0.2315364233096897,0.43743305595806153,GRAD,True,Saliency_PTY'>
9,0.3910471144550775,0.43850780825594693,GRAD,True,Saliency_PTY'>
10,0.30117278677159126,0.40412344048453425,GRAD,True,Saliency_PTY'>
11,0.29753990529319674,0.45336656464516195,GRAD,True,Saliency_PTY'>
12,0.4097047573102963,0.48701353909669487,GRAD,True,Saliency_PTY'>
13,0.23321006467090316,0.3913150036671662,GRAD,True,Saliency_PTY'>
14,0.25727708813913297,0.4166123606361539,GRAD,True,Saliency_PTY'>
15,0.23771342789655892,0.3621059519316718,GRAD,True,Saliency_PTY'>
16,0.3043111422448218,0.415659059086941,GRAD,True,Saliency_PTY'>
17,0.4957109087377227,0.6188967841840636,GRAD,True,Saliency_PTY'>
18,0.21736246490899344,0.44324652641272266,GRAD,True,Saliency_PTY'>
19,0.2587261330087899,0.43857649331552884,GRAD,True,Saliency_PTY'>
