,AverageSensitivity,MaxSensitivity,transformer,epochs,explanation
0,0.671104291132206,0.759024383577524,authentic_opposing_information,100,TSEvo'>
1,0.5940721436162087,0.6514497421596286,authentic_opposing_information,100,TSEvo'>
2,0.5024221269844926,0.5348555623683889,authentic_opposing_information,100,TSEvo'>
3,0.46383172067250805,0.540662812617224,authentic_opposing_information,100,TSEvo'>
4,0.618280765741196,0.669402479080726,authentic_opposing_information,100,TSEvo'>
5,0.5966005637748226,0.6637182547499161,authentic_opposing_information,100,TSEvo'>
6,0.5212003031945169,0.5833375963919046,authentic_opposing_information,100,TSEvo'>
7,0.7555219274565913,0.8702526004675513,authentic_opposing_information,100,TSEvo'>
8,0.6275813819471542,0.6987484010125361,authentic_opposing_information,100,TSEvo'>
9,0.633109196948756,0.7129289565647448,authentic_opposing_information,100,TSEvo'>
10,0.617516163697403,0.7106339382646645,authentic_opposing_information,100,TSEvo'>
11,0.5519396104315547,0.5850782184245752,authentic_opposing_information,100,TSEvo'>
12,0.5812374298825279,0.6389019309393205,authentic_opposing_information,100,TSEvo'>
13,0.7675731910085,0.8905799270898532,authentic_opposing_information,100,TSEvo'>
14,0.4521834031115885,0.5264547656495705,authentic_opposing_information,100,TSEvo'>
15,0.6950188857627875,0.7811485556990269,authentic_opposing_information,100,TSEvo'>
16,0.5697956710893243,0.6338656538893603,authentic_opposing_information,100,TSEvo'>
17,0.5481348179717754,0.6321426752384584,authentic_opposing_information,100,TSEvo'>
18,0.530987018604692,0.6146712508751448,authentic_opposing_information,100,TSEvo'>
19,0.7230934304204688,0.8070436631320345,authentic_opposing_information,100,TSEvo'>
